Idade,Curso_Tecnico,Anos_Para_Formar,Gosta_Matematica,Gosta_Programacao,Gosta_Biologia,Gosta_Fisica,Gosta_Quimica,Gosta_Arte_Design,Gosta_Comunicacao,Gosta_Negocios,Gosta_Historia,Gosta_Geografia,Graduacao_Indicada
21,Não,3,3,5,5,2,2,3,4,4,1,5,Administração
38,Sim,6,2,4,4,5,4,3,3,2,4,2,Odontologia
38,Sim,6,5,4,1,1,3,1,2,3,1,5,Licenciatura em Matemática
38,Sim,4,3,2,4,3,2,2,3,1,2,2,Psicologia
31,Não,3,1,4,2,3,3,2,3,5,4,1,Administração
33,Não,3,5,5,2,3,3,1,1,3,1,3,Licenciatura em Matemática
44,Sim,4,1,2,5,4,1,5,3,3,1,5,Design
38,Não,3,5,3,1,3,1,4,3,1,3,4,Design
37,Sim,5,3,1,1,3,4,3,1,2,2,4,Licenciatura em Geografia
33,Não,5,4,2,4,2,4,5,3,1,3,4,Medicina
21,Sim,7,4,3,5,1,2,3,4,1,2,1,Educação Física
34,Sim,3,5,5,3,4,2,1,3,1,2,1,Psicologia
33,Sim,3,1,2,1,2,1,2,4,1,2,5,Licenciatura em Geografia
20,Não,5,1,2,1,2,5,2,5,5,5,1,Direito
23,Sim,7,1,2,1,4,5,2,2,5,1,5,Administração
41,Sim,7,3,4,5,2,5,5,2,2,4,3,Odontologia
25,Não,5,5,4,2,5,1,4,5,2,2,1,Design
35,Sim,5,3,5,3,4,4,1,3,5,4,2,Administração
25,Não,4,4,3,2,1,5,2,1,5,5,1,Administração
39,Sim,7,4,2,4,4,5,5,2,5,1,3,Odontologia
47,Sim,7,1,1,1,2,4,2,2,2,2,3,Comunicação Social
48,Sim,4,1,1,4,2,2,5,1,4,1,3,Administração
47,Sim,5,5,1,4,1,3,3,4,3,5,1,Direito
33,Sim,4,4,4,1,1,3,1,3,5,1,4,Administração
38,Sim,4,5,5,5,5,4,3,5,3,5,4,Odontologia
46,Sim,6,4,2,4,4,2,4,5,4,5,2,Direito
42,Não,7,2,5,5,3,4,5,2,2,3,1,Odontologia
22,Sim,5,5,4,2,2,1,4,2,1,4,2,Ciência da Computação
50,Não,6,2,2,3,3,5,1,1,2,2,2,Medicina
48,Não,6,3,2,3,2,3,4,1,3,4,3,Design
41,Não,6,4,5,3,1,2,1,2,2,3,2,Licenciatura em Matemática
29,Não,5,2,1,3,3,5,4,2,5,5,3,Administração
18,Não,4,3,1,5,2,4,3,5,4,1,1,Medicina
21,Não,5,5,3,2,4,1,4,4,2,3,5,Direito
27,Sim,7,2,3,5,4,3,4,4,5,3,2,Medicina
27,Sim,7,2,5,4,4,4,4,2,4,3,3,Medicina
40,Sim,4,3,2,1,2,2,2,2,5,3,5,Administração
30,Sim,5,2,4,4,4,4,5,2,5,5,5,Medicina
46,Sim,4,3,4,5,5,1,3,5,4,4,2,Direito
37,Não,4,4,3,4,5,1,2,2,3,5,4,Educação Física
21,Não,5,4,3,4,1,1,3,4,4,2,2,Administração
18,Não,7,4,4,4,3,1,5,3,1,2,4,Design
50,Sim,5,2,1,2,2,4,5,5,1,1,4,Design
27,Sim,7,2,5,2,4,5,3,4,3,5,3,Direito
27,Sim,3,1,3,1,4,3,2,4,4,3,1,Direito
25,Sim,3,1,3,3,1,3,3,3,2,2,1,Educação Física
22,Não,3,3,4,5,2,5,2,4,4,1,3,Medicina
50,Não,6,2,1,5,2,2,4,4,5,4,3,Direito
48,Sim,7,3,4,2,4,2,2,4,3,3,4,Direito
28,Não,7,5,3,2,2,2,2,3,5,5,1,Administração
48,Sim,5,2,4,1,4,5,5,3,4,2,4,Administração
33,Sim,7,5,5,5,5,4,2,5,5,2,1,Medicina
20,Sim,5,2,3,5,4,3,3,1,4,1,2,Medicina
49,Não,6,4,3,1,1,4,2,1,1,2,2,Licenciatura em Matemática
25,Não,5,3,3,1,1,3,3,1,2,1,1,Licenciatura em Geografia
50,Não,3,1,3,4,4,3,3,5,4,2,2,Administração
46,Sim,5,4,3,1,2,2,5,3,5,4,3,Administração
36,Sim,5,1,2,4,3,1,5,4,3,3,5,Direito
39,Sim,5,2,2,5,5,2,4,4,2,5,5,Direito
39,Não,7,5,4,4,3,1,1,1,1,3,2,Educação Física
39,Sim,4,5,2,3,5,3,3,1,4,3,3,Administração
39,Sim,4,4,3,2,5,4,4,4,4,2,5,Administração
44,Não,4,1,3,4,2,1,3,1,3,5,3,Licenciatura em História
35,Sim,7,3,3,3,5,4,2,5,4,5,1,Direito
46,Não,3,3,2,1,1,4,1,5,4,4,4,Direito
37,Não,4,3,2,1,1,4,3,1,5,1,1,Administração
40,Sim,4,1,1,1,5,3,2,5,5,5,5,Direito
37,Sim,6,5,3,1,4,4,3,5,1,3,3,Direito
42,Sim,6,5,1,3,3,4,1,5,2,4,4,Direito
42,Sim,3,4,1,2,2,4,5,5,4,2,2,Administração
49,Não,5,1,1,4,5,3,1,3,3,3,3,Psicologia
20,Não,5,2,3,2,5,3,4,3,1,4,3,Design
25,Não,6,2,2,4,5,4,4,2,3,3,1,Medicina
24,Não,6,3,3,2,1,1,3,1,5,2,5,Administração
18,Não,3,5,2,3,1,1,2,4,4,5,2,Direito
45,Não,3,5,3,3,3,3,2,4,4,3,5,Direito
39,Não,7,1,5,1,2,1,1,1,1,5,3,Licenciatura em História
22,Sim,5,1,5,5,5,4,1,1,3,2,4,Medicina
37,Sim,7,4,3,3,1,2,2,3,4,4,5,Administração
38,Sim,4,1,3,3,1,5,4,5,3,5,4,Direito
25,Sim,3,4,3,1,4,4,2,2,4,2,2,Engenharia
50,Sim,5,3,5,5,5,5,2,1,2,3,2,Odontologia
42,Sim,5,3,3,3,5,2,3,5,4,2,4,Administração
17,Não,7,5,4,3,2,4,5,1,2,3,1,Design
21,Sim,6,5,4,2,4,5,1,1,2,5,3,Engenharia
38,Sim,6,5,4,4,5,4,3,1,4,5,4,Odontologia
20,Não,3,2,3,4,1,5,1,5,2,3,4,Medicina
18,Não,6,4,1,2,3,2,2,3,2,1,1,Psicologia
32,Sim,4,3,1,4,2,1,1,1,2,3,3,Educação Física
32,Não,5,4,2,1,5,5,4,1,3,5,3,Design
38,Sim,6,2,4,5,5,3,3,2,5,4,4,Administração
17,Não,3,2,5,3,1,5,1,2,1,3,1,Educação Física
31,Sim,4,3,4,4,3,1,1,4,1,5,4,Direito
40,Sim,7,3,4,3,1,1,2,5,3,2,5,Psicologia
20,Sim,7,5,2,2,1,5,4,4,4,1,2,Administração
34,Não,4,2,4,2,3,2,5,3,2,4,5,Design
33,Não,3,5,1,4,1,3,4,5,4,3,2,Medicina
23,Sim,7,3,5,2,1,2,2,2,3,3,3,Ciência da Computação
26,Não,5,2,1,4,1,1,5,1,3,2,3,Design
17,Não,5,2,4,1,3,2,2,1,5,2,4,Administração
18,Sim,3,1,3,4,1,4,3,3,4,5,2,Medicina
38,Sim,3,2,5,2,3,2,4,2,1,3,3,Design
48,Não,5,5,5,1,5,5,1,3,1,2,5,Licenciatura em Matemática
45,Não,3,1,2,1,5,4,1,5,1,2,5,Licenciatura em Geografia
33,Sim,4,2,2,4,1,5,1,5,3,5,4,Medicina
28,Não,3,1,5,3,4,1,5,3,1,5,2,Design
40,Não,5,2,5,3,5,2,3,5,3,4,4,Direito
46,Não,6,4,1,2,3,2,3,5,1,2,5,Comunicação Social
46,Sim,3,5,4,4,5,4,3,1,5,1,2,Odontologia
36,Não,7,5,5,3,5,4,3,2,2,2,3,Educação Física
23,Não,4,1,3,4,1,3,4,2,4,3,2,Medicina
23,Sim,4,4,4,3,3,2,5,5,3,4,1,Ciência da Computação
46,Não,4,1,5,1,4,3,4,4,5,5,3,Direito
28,Sim,7,1,2,4,3,2,4,3,4,5,4,Administração
47,Sim,7,3,2,3,5,5,3,3,2,4,2,Psicologia
34,Sim,4,1,2,5,5,1,3,5,3,1,1,Psicologia
18,Sim,4,2,3,2,1,4,1,3,5,5,4,Administração
49,Sim,4,3,1,2,4,4,3,3,2,5,2,Licenciatura em História
27,Sim,3,3,4,4,2,1,4,1,5,1,4,Ciência da Computação
50,Não,7,1,1,5,4,3,4,5,4,4,2,Direito
32,Sim,5,3,1,1,3,2,2,4,2,1,1,Licenciatura em Biologia
49,Não,3,5,1,2,1,4,5,5,2,3,4,Direito
37,Sim,5,3,2,4,2,2,4,2,2,2,5,Design
36,Sim,3,3,4,2,2,2,5,5,3,2,5,Design
24,Não,3,2,2,4,3,3,3,2,1,4,2,Medicina
42,Sim,5,5,1,5,1,3,3,2,2,1,4,Licenciatura em Matemática
49,Sim,4,3,5,3,2,2,1,4,4,2,3,Administração
42,Sim,5,2,3,3,1,2,5,5,1,1,5,Design
46,Sim,6,5,3,3,3,1,5,4,3,4,4,Direito
47,Não,7,3,1,3,3,5,3,4,1,5,4,Direito
49,Sim,6,1,2,1,1,3,5,3,2,1,3,Design
27,Sim,3,3,4,4,3,2,3,1,1,1,5,Ciência da Computação
21,Sim,5,5,2,1,3,4,1,4,4,2,5,Administração
18,Não,4,3,4,3,2,2,3,5,1,5,3,Direito
29,Sim,4,5,5,3,1,4,3,2,3,3,3,Ciência da Computação
34,Sim,6,1,4,5,3,3,1,4,2,5,4,Medicina
42,Não,6,3,4,2,4,4,2,2,4,2,2,Administração
41,Sim,3,5,5,3,4,5,1,1,4,2,2,Administração
30,Não,7,2,3,1,3,5,5,5,5,3,3,Direito
21,Não,3,3,4,1,5,1,1,1,3,5,3,Licenciatura em História
18,Não,4,1,5,1,4,2,4,4,5,2,4,Administração
20,Não,5,2,4,5,2,5,1,5,2,5,4,Medicina
28,Não,6,3,2,1,2,4,3,2,5,3,3,Administração
27,Sim,4,5,5,4,2,4,4,1,3,1,3,Ciência da Computação
20,Sim,3,4,1,4,3,3,2,3,2,3,5,Medicina
25,Não,7,2,4,5,3,2,5,3,5,4,2,Administração
26,Sim,5,5,4,4,4,1,5,2,2,5,2,Engenharia
43,Sim,7,2,2,5,2,2,1,5,1,4,3,Direito
22,Não,3,3,2,5,2,1,4,4,1,2,5,Design
31,Não,3,1,1,5,5,3,3,1,1,4,3,Medicina
47,Sim,4,1,5,4,3,2,1,1,3,4,1,Licenciatura em História
38,Sim,5,2,1,3,4,4,1,2,3,4,2,Educação Física
22,Não,3,4,1,4,4,5,1,1,3,5,2,Medicina
49,Sim,4,3,3,5,3,4,5,4,5,2,5,Odontologia
45,Não,3,5,1,2,2,1,4,5,4,5,2,Direito
37,Não,4,3,4,4,1,5,2,2,1,4,4,Odontologia
46,Não,7,4,1,2,4,4,1,3,2,4,5,Licenciatura em Matemática
37,Sim,4,5,2,4,3,5,4,3,3,4,4,Odontologia
38,Não,7,4,2,5,2,1,1,5,2,3,1,Direito
36,Não,6,3,4,4,2,5,3,4,4,5,5,Odontologia
38,Não,3,3,3,1,2,4,4,4,4,4,3,Direito
27,Não,6,2,1,1,5,1,3,1,2,2,3,Medicina
47,Não,5,4,5,5,2,1,3,3,3,1,1,Psicologia
29,Sim,6,1,2,3,5,3,4,2,3,3,1,Design
34,Sim,4,4,4,2,3,2,2,2,3,1,3,Licenciatura em Matemática
38,Sim,4,4,5,4,2,1,1,1,4,4,3,Administração
33,Não,5,5,1,5,3,5,1,3,1,5,4,Medicina
41,Sim,5,5,1,2,4,4,5,3,1,5,3,Design
48,Não,3,2,1,4,2,2,3,2,4,2,3,Administração
31,Sim,4,1,5,4,5,4,1,3,1,3,5,Medicina
29,Sim,5,3,1,3,4,2,5,4,5,5,5,Direito
42,Não,6,1,3,2,3,2,3,4,2,5,5,Direito
27,Sim,4,1,5,4,1,3,4,3,5,3,5,Medicina
29,Sim,5,1,2,3,3,2,2,4,2,1,1,Psicologia
49,Sim,3,2,3,1,4,2,2,1,5,4,5,Administração
17,Não,7,2,4,3,4,1,2,2,3,5,1,Educação Física
43,Sim,4,1,1,2,4,2,4,1,5,3,1,Administração
48,Não,4,3,4,3,2,2,5,5,2,5,2,Direito
31,Não,4,3,2,1,3,3,3,5,2,3,1,Direito
47,Não,4,3,4,1,3,5,1,4,4,5,1,Direito
22,Sim,7,2,2,2,5,3,3,3,2,5,4,Ciência da Computação
41,Sim,7,5,4,5,3,1,5,1,3,5,3,Design
34,Não,3,3,2,3,5,2,3,2,2,2,3,Educação Física
38,Não,4,5,5,2,1,4,4,4,2,2,5,Design
47,Sim,5,1,5,4,2,5,1,4,1,2,4,Odontologia
25,Sim,6,3,4,3,3,3,3,3,3,2,3,Ciência da Computação
19,Sim,4,1,3,1,1,1,3,4,5,1,3,Administração
49,Sim,7,1,3,3,3,5,4,4,1,1,1,Design
43,Não,3,4,5,2,5,1,5,1,2,5,4,Design
17,Sim,4,1,1,5,1,4,5,4,1,4,5,Medicina
25,Não,3,1,1,5,3,5,5,4,1,1,2,Medicina
21,Não,5,2,3,4,1,1,1,4,2,3,2,Direito
31,Sim,5,1,4,2,1,3,4,3,3,3,5,Design
25,Sim,5,3,3,3,2,5,5,1,2,2,5,Design
44,Sim,5,2,5,1,2,4,3,1,1,2,3,Licenciatura em Geografia
29,Sim,6,4,4,3,1,3,2,1,3,5,4,Ciência da Computação
40,Sim,3,4,5,3,3,2,4,4,3,4,1,Direito
26,Sim,4,1,3,1,1,2,5,1,3,3,5,Design
38,Sim,6,5,3,4,3,5,5,2,3,2,1,Odontologia
38,Não,4,4,5,5,5,1,2,5,2,4,3,Direito
36,Não,7,4,4,5,4,2,1,3,3,2,3,Psicologia
26,Sim,6,4,4,3,3,2,1,5,3,5,5,Ciência da Computação
26,Não,6,3,2,2,2,3,2,5,1,2,4,Medicina
42,Não,7,5,5,5,3,2,1,2,5,3,5,Administração
41,Sim,6,1,3,4,4,1,3,1,2,1,5,Licenciatura em Geografia
44,Não,3,1,5,4,1,3,2,2,5,2,4,Administração
29,Sim,5,2,5,1,5,4,5,4,1,4,3,Direito
31,Sim,4,3,1,2,5,2,5,5,3,4,3,Direito
22,Não,7,5,2,5,4,1,3,4,2,3,1,Direito
28,Sim,5,2,4,2,5,1,5,4,3,5,3,Direito
35,Sim,6,5,1,5,3,5,3,5,5,4,3,Odontologia
48,Sim,3,4,2,1,1,4,4,3,1,1,5,Design
27,Não,6,5,1,2,3,4,2,1,3,5,5,Engenharia
49,Não,7,2,2,2,4,1,2,3,1,4,3,Licenciatura em História
18,Sim,6,3,2,5,2,4,3,4,1,4,3,Medicina
31,Sim,3,3,5,3,5,5,4,5,5,2,1,Administração
21,Não,6,4,2,5,4,5,5,4,2,4,4,Medicina
31,Não,6,1,3,2,1,4,5,5,2,4,3,Direito
26,Sim,6,2,3,1,2,5,2,2,1,1,3,Ciência da Computação
33,Não,6,1,3,1,1,4,1,5,4,1,3,Administração
50,Sim,3,4,3,3,3,4,1,1,4,2,3,Administração
40,Não,4,5,1,3,2,3,5,3,5,3,5,Administração
26,Não,5,5,4,2,5,1,1,5,4,1,2,Administração
46,Não,7,4,4,3,2,2,1,5,4,4,2,Direito
19,Não,4,3,2,1,3,5,1,1,2,5,2,Licenciatura em História
19,Sim,3,2,4,2,5,1,3,2,1,2,2,Educação Física
21,Sim,7,4,1,3,3,5,4,2,4,3,5,Administração
44,Não,7,4,3,1,3,2,5,1,3,1,2,Design
30,Sim,6,2,3,3,5,4,2,1,2,4,5,Educação Física
27,Sim,5,3,3,1,5,1,1,4,5,4,1,Direito
24,Não,5,3,4,2,3,2,4,4,5,5,5,Direito
24,Não,3,2,4,1,3,5,4,2,3,4,4,Design
28,Sim,4,1,5,4,5,2,4,3,2,3,4,Design
31,Não,6,5,5,5,3,5,4,5,5,1,3,Medicina
35,Sim,5,2,4,1,1,5,4,2,1,4,3,Design
44,Não,6,3,3,4,1,1,3,3,5,2,3,Administração
23,Sim,4,1,4,3,1,2,5,3,4,1,3,Administração
23,Não,7,4,1,5,1,1,3,1,3,2,3,Educação Física
46,Não,4,4,5,1,3,2,4,2,4,5,3,Administração
34,Sim,7,4,3,1,3,5,2,4,3,3,4,Direito
40,Não,4,5,5,2,2,4,3,5,3,4,1,Direito
22,Sim,6,3,2,1,2,3,1,3,4,1,5,Administração
20,Sim,4,1,2,5,2,4,3,3,5,5,2,Medicina
19,Não,5,3,2,3,2,1,1,5,1,1,1,Educação Física
22,Não,5,5,4,2,3,2,4,4,3,4,4,Direito
42,Não,3,5,5,5,2,1,2,2,4,4,4,Administração
27,Não,5,2,1,1,3,4,4,5,3,1,1,Design
45,Sim,5,3,5,5,1,3,2,1,2,4,2,Licenciatura em História
36,Sim,7,4,3,5,3,3,5,1,2,3,3,Design
26,Não,6,2,4,3,2,4,5,3,4,2,1,Administração
42,Sim,6,3,5,1,3,4,5,2,1,1,5,Design
43,Não,7,2,4,4,3,2,3,2,4,1,3,Administração
30,Sim,5,2,4,2,5,2,4,2,4,5,1,Administração
28,Não,4,1,1,3,2,2,1,4,1,2,3,Psicologia
39,Não,7,2,3,2,4,1,1,4,4,2,5,Administração
37,Sim,6,5,1,1,4,1,2,1,4,5,1,Administração
24,Não,3,4,1,2,3,4,2,5,5,2,2,Administração
25,Sim,6,1,4,5,5,1,1,2,4,2,5,Administração
40,Não,4,2,4,5,3,4,1,1,3,3,3,Odontologia
47,Sim,6,1,1,5,2,5,2,1,3,3,2,Odontologia
41,Sim,7,4,2,4,1,3,3,2,5,2,5,Administração
33,Sim,3,4,2,5,3,1,3,5,3,1,4,Psicologia
45,Sim,6,1,1,5,4,1,2,5,5,3,4,Direito
19,Não,7,3,4,1,3,4,3,5,3,5,2,Direito
37,Não,7,4,4,5,2,5,4,4,5,1,3,Odontologia
24,Não,7,5,3,4,2,5,1,5,4,1,2,Medicina
30,Sim,3,5,4,4,4,4,3,3,1,4,1,Medicina
32,Não,7,2,5,3,4,5,5,2,5,1,2,Administração
34,Não,3,3,5,4,5,5,5,2,3,1,5,Medicina
47,Não,4,3,4,5,5,1,2,1,1,4,5,Licenciatura em História
27,Não,4,2,1,2,1,5,5,1,3,2,2,Design
36,Sim,4,4,5,3,4,1,2,2,4,2,5,Administração
20,Não,7,1,4,4,5,1,3,5,4,5,1,Direito
36,Não,3,3,4,3,4,2,5,5,5,3,5,Direito
47,Sim,4,3,5,1,3,3,1,1,5,4,5,Administração
36,Não,5,4,4,5,5,1,2,3,1,2,3,Psicologia
27,Sim,4,1,1,5,4,1,5,3,2,4,5,Design
17,Não,7,5,2,3,4,4,5,1,3,3,2,Design
34,Sim,5,3,5,4,3,3,3,3,3,1,2,Medicina
49,Sim,6,4,5,2,4,2,2,3,2,4,3,Licenciatura em Matemática
34,Não,5,3,4,4,5,5,1,1,2,2,4,Medicina
47,Não,6,5,1,3,5,1,1,2,2,3,1,Licenciatura em Matemática
31,Não,5,2,5,4,1,3,4,1,3,1,1,Medicina
22,Não,3,4,4,3,1,3,5,5,1,4,4,Direito
24,Não,5,1,4,5,5,3,2,4,1,4,5,Medicina
38,Não,4,2,4,5,1,1,4,3,4,3,2,Administração
17,Sim,6,1,3,5,1,5,1,1,3,3,5,Medicina
29,Sim,6,5,3,3,3,3,1,1,5,5,3,Administração
40,Sim,4,1,1,5,2,3,2,1,3,1,1,Educação Física
37,Sim,3,3,2,1,1,3,1,4,5,4,4,Direito
20,Não,5,5,3,2,2,4,2,3,3,5,2,Comunicação Social
23,Sim,3,2,1,3,1,2,3,5,4,5,5,Direito
28,Sim,4,3,4,5,2,5,4,2,3,5,4,Ciência da Computação
29,Sim,5,3,4,1,4,4,2,5,3,2,4,Ciência da Computação
32,Não,4,5,2,4,2,5,4,1,2,5,5,Medicina
22,Não,6,1,5,2,2,4,5,1,5,1,5,Administração
30,Não,6,1,3,2,4,3,5,5,1,1,2,Design
47,Sim,6,2,3,5,4,2,1,2,2,5,2,Licenciatura em História
26,Não,7,5,4,3,1,1,2,1,4,3,5,Administração
33,Sim,7,2,1,3,1,5,3,5,1,5,2,Direito
46,Sim,6,4,2,1,2,5,1,1,3,2,2,Licenciatura em Matemática
23,Sim,7,5,2,3,5,2,2,5,1,5,1,Engenharia
34,Não,7,4,5,5,2,4,5,2,1,5,2,Medicina
35,Não,4,2,5,2,5,5,1,3,3,3,3,Licenciatura em Biologia
31,Não,5,4,1,2,4,2,4,4,4,3,2,Direito
38,Sim,6,4,1,2,2,3,4,5,2,1,1,Design
46,Não,7,3,2,5,1,1,5,3,5,1,5,Administração
36,Não,4,3,4,4,3,2,1,2,4,5,1,Administração
48,Não,4,2,1,5,1,1,1,3,3,1,5,Psicologia
41,Sim,5,2,1,2,3,2,5,5,5,1,3,Administração
39,Sim,4,1,5,2,5,5,5,4,4,5,4,Direito
21,Sim,3,4,5,3,1,2,4,3,4,4,3,Ciência da Computação
46,Sim,3,1,5,2,2,1,4,3,3,1,3,Design
43,Não,6,1,4,1,3,2,2,3,2,1,2,Educação Física
23,Não,5,5,2,5,4,3,1,4,3,3,1,Medicina
21,Sim,3,1,4,3,2,4,2,2,2,5,1,Educação Física
31,Não,5,1,5,3,1,4,3,2,1,5,1,Educação Física
24,Sim,6,4,3,4,4,5,4,5,5,3,1,Engenharia
25,Não,4,1,3,4,4,3,4,3,5,1,2,Medicina
27,Não,4,4,2,2,4,3,3,1,4,4,1,Administração
38,Não,4,4,5,1,4,4,4,3,4,1,2,Administração
50,Sim,3,1,5,1,2,2,5,4,3,5,3,Direito
29,Não,5,4,4,3,5,5,5,2,2,4,5,Design
27,Não,3,2,2,5,4,2,2,2,3,3,3,Educação Física
48,Não,7,2,4,4,5,4,1,2,1,4,1,Odontologia
31,Não,5,4,5,3,5,2,5,1,1,5,5,Design
17,Sim,6,2,1,4,1,3,5,3,2,5,3,Medicina
40,Sim,3,5,3,4,2,5,2,5,3,4,3,Odontologia
38,Sim,4,3,5,1,4,4,3,2,4,4,2,Administração
19,Não,4,2,1,3,3,4,3,2,5,1,2,Administração
30,Não,4,1,3,1,1,1,5,3,3,2,3,Design
18,Não,3,2,1,1,2,1,5,5,2,3,5,Direito
48,Sim,3,5,2,3,2,4,1,5,3,2,5,Psicologia
49,Sim,4,5,1,5,5,2,5,2,3,1,5,Design
22,Não,4,5,1,4,1,1,4,3,1,4,2,Design
41,Sim,4,2,2,1,2,4,3,1,3,5,1,Licenciatura em História
50,Sim,7,3,1,5,1,3,1,2,4,3,1,Administração
27,Não,3,1,3,2,2,1,3,2,3,5,4,Engenharia
23,Sim,4,3,1,3,5,1,1,4,1,5,2,Direito
38,Não,6,2,1,2,4,5,5,1,3,3,3,Design
26,Sim,4,3,2,2,4,1,5,5,1,1,1,Design
37,Sim,3,4,3,3,2,3,3,4,4,5,3,Direito
22,Sim,6,1,2,4,2,2,2,3,5,3,3,Administração
17,Sim,3,4,1,5,1,1,3,2,3,1,5,Educação Física
50,Não,3,4,2,2,5,3,1,1,2,3,1,Licenciatura em Matemática
30,Não,3,3,2,2,1,5,2,5,1,2,4,Licenciatura em Geografia
43,Sim,5,4,1,5,1,1,3,4,1,4,2,Direito
25,Não,6,1,1,2,3,1,2,4,4,2,5,Administração
22,Sim,7,4,5,3,3,2,2,5,3,2,2,Ciência da Computação
47,Não,7,2,1,5,4,1,5,2,1,1,3,Design
33,Sim,5,1,1,1,5,2,5,1,1,2,3,Design
37,Não,3,2,5,1,5,3,4,1,5,2,2,Administração
43,Sim,7,2,3,4,4,5,2,4,5,1,3,Odontologia
44,Sim,6,5,5,2,5,2,4,5,2,3,3,Direito
32,Não,4,5,2,3,3,1,4,5,5,5,5,Direito
35,Sim,6,2,5,5,3,2,1,5,3,2,2,Psicologia
37,Sim,3,4,5,2,3,2,3,3,1,5,2,Licenciatura em Matemática
49,Sim,6,2,3,3,1,1,4,2,5,2,4,Administração
39,Sim,3,2,4,3,2,4,4,3,1,5,4,Design
22,Não,6,5,3,1,4,4,4,2,4,1,5,Administração
48,Não,5,3,5,1,1,5,4,4,3,3,3,Direito
38,Sim,6,3,2,3,5,4,2,1,2,5,2,Educação Física
19,Sim,7,3,2,2,2,2,3,2,4,4,2,Administração
32,Não,4,2,4,5,5,3,1,2,3,3,1,Medicina
41,Não,5,2,1,4,4,5,1,3,2,4,5,Odontologia
33,Sim,6,4,5,2,2,4,1,3,2,2,1,Licenciatura em Matemática
29,Sim,3,5,1,3,3,1,4,2,5,1,4,Administração
44,Não,5,2,2,5,3,4,5,4,5,2,1,Odontologia
27,Sim,7,1,1,4,2,2,3,1,3,2,5,Educação Física
26,Não,4,1,3,3,3,3,3,4,4,3,3,Direito
40,Não,4,5,3,5,3,4,4,3,2,4,3,Odontologia
40,Não,6,1,4,5,3,3,2,2,3,3,1,Educação Física
49,Sim,7,1,1,4,4,1,3,2,1,1,4,Licenciatura em Geografia
33,Não,7,5,4,3,2,2,4,1,5,1,1,Administração
22,Não,4,2,3,1,2,2,5,3,1,4,5,Design
32,Sim,4,2,3,2,1,1,4,2,1,2,2,Design
44,Não,7,4,4,4,5,4,5,3,5,3,4,Odontologia
48,Não,4,2,3,2,5,2,5,5,5,4,1,Direito
42,Não,3,1,1,4,1,3,1,5,5,5,2,Direito
27,Não,4,1,5,1,5,1,1,5,4,2,3,Administração
41,Não,3,4,5,2,3,5,5,3,1,3,5,Design
47,Não,4,5,3,5,2,5,1,5,4,2,2,Odontologia
37,Sim,5,1,5,5,1,4,4,4,5,2,2,Odontologia
19,Sim,5,2,5,2,4,3,2,1,1,1,3,Licenciatura em Geografia
28,Sim,5,2,5,3,3,1,2,1,1,1,4,Educação Física
41,Não,3,2,3,5,4,4,4,5,2,2,4,Odontologia
33,Não,3,1,5,4,3,4,4,4,5,4,2,Medicina
35,Não,6,3,4,3,1,1,1,5,2,5,4,Direito
18,Sim,6,1,4,4,2,4,2,5,3,3,4,Medicina
33,Sim,4,1,5,1,4,4,2,5,3,4,1,Direito
46,Não,3,3,2,5,2,2,3,4,5,4,4,Direito
26,Sim,5,3,2,1,3,5,2,3,3,3,2,Design
49,Sim,5,2,4,3,2,3,2,4,4,3,3,Direito
17,Não,5,2,4,4,2,5,1,2,2,4,5,Medicina
34,Sim,4,2,5,5,2,1,1,3,5,1,1,Administração
20,Sim,3,1,3,2,2,5,2,2,2,5,3,Licenciatura em Geografia
43,Sim,4,5,4,1,2,5,5,5,2,2,1,Design
41,Sim,7,4,5,5,5,5,3,5,3,2,1,Odontologia
44,Não,7,5,4,2,2,2,5,1,1,4,3,Design
38,Não,6,3,4,3,4,5,3,1,4,1,5,Administração
41,Sim,3,1,5,2,5,5,4,5,3,3,1,Direito
33,Sim,5,1,5,3,4,5,3,2,1,5,4,Educação Física
28,Sim,3,4,1,1,3,1,4,5,5,3,1,Direito
32,Sim,6,5,3,2,4,3,4,1,2,2,1,Design
32,Não,5,3,1,4,5,5,1,4,2,2,1,Medicina
33,Não,4,4,1,4,3,2,4,3,3,4,5,Design
47,Sim,5,1,1,4,3,1,5,4,3,2,1,Design
31,Sim,7,4,1,3,2,4,3,5,5,3,1,Direito
29,Sim,4,2,1,2,4,4,1,4,1,5,3,Direito
43,Sim,5,5,4,5,2,2,2,4,1,2,3,Psicologia
37,Não,4,3,1,2,2,1,3,4,5,1,3,Administração
18,Sim,7,2,5,2,2,4,5,4,3,2,3,Design
24,Sim,7,5,3,1,2,3,4,3,4,4,5,Administração
23,Não,3,2,2,5,5,1,1,1,5,5,4,Administração
26,Sim,7,4,2,4,4,5,2,5,4,2,3,Engenharia
20,Não,7,3,4,3,5,3,3,3,3,5,4,Educação Física
19,Não,7,4,1,5,5,3,3,5,4,3,3,Medicina
34,Sim,6,4,5,4,3,3,1,4,2,3,4,Medicina
40,Não,7,5,2,3,2,2,1,3,1,5,4,Psicologia
48,Sim,3,3,1,5,4,2,1,1,5,2,1,Administração
50,Sim,4,3,2,3,4,4,2,2,3,2,2,Engenharia
18,Não,6,4,2,3,4,4,5,5,1,3,5,Direito
18,Não,4,3,1,4,4,4,4,1,1,2,1,Medicina
